1,3,mammal,is a,organism
0,3,mammal,is a,fungus
1,11,gene or genome,produces,eicosanoid
0,11,receptor,produces,eicosanoid
1,4,pathologic function,affects,mammal
0,4,pathologic function,affects,fungus
1,14,physiologic function,process of,animal
0,14,cell,process of,animal
1,2,experimental model of disease,manifestation of,cell or molecular dysfunction
0,2,experimental model of disease,manifestation of,professional society
1,18,embryonic structure,part of,reptile
0,18,professional society,part of,reptile
1,6,vertebrate,interacts with,bird
0,6,vertebrate,interacts with,antibiotic
1,11,neoplastic process,produces,body substance
0,11,neoplastic process,produces,embryonic structure
1,1,body space or junction,location of,experimental model of disease
0,1,body space or junction,location of,chemical viewed structurally
1,4,organ or tissue function,affects,cell or molecular dysfunction
0,4,neuroreactive substance or biogenic amine,affects,cell or molecular dysfunction
1,3,organophosphorus compound,is a,substance
0,3,occupational activity,is a,substance
1,8,pharmacologic substance,complicates,disease or syndrome
0,8,amino acid sequence,complicates,disease or syndrome
1,4,laboratory procedure,affects,molecular function
0,4,laboratory procedure,affects,organic chemical
1,19,research activity,measures,vitamin
0,19,research activity,measures,embryonic structure
1,30,laboratory procedure,assesses effect of,immunologic factor
0,30,laboratory procedure,assesses effect of,inorganic chemical
1,14,biologic function,process of,mental or behavioral dysfunction
0,14,educational activity,process of,mental or behavioral dysfunction
1,4,congenital abnormality,affects,physiologic function
0,4,machine activity,affects,physiologic function
1,7,environmental effect of humans,result of,organ or tissue function
0,7,natural phenomenon or process,result of,organ or tissue function
1,2,sign or symptom,manifestation of,molecular function
0,2,sign or symptom,manifestation of,bird
1,8,cell or molecular dysfunction,complicates,pathologic function
0,8,embryonic structure,complicates,pathologic function
1,4,amino acid peptide or protein,affects,experimental model of disease
0,4,entity,affects,experimental model of disease
1,1,anatomical abnormality,location of,pathologic function
0,1,genetic function,location of,pathologic function
1,14,organ or tissue function,process of,molecular function
0,14,laboratory procedure,process of,molecular function
1,4,genetic function,affects,bird
0,4,genetic function,affects,biologic function
1,8,immunologic factor,complicates,molecular function
0,8,immunologic factor,complicates,natural phenomenon or process
1,5,individual behavior,associated with,pathologic function
0,5,indicator reagent or diagnostic aid,associated with,pathologic function
1,4,element ion or isotope,affects,neoplastic process
0,4,element ion or isotope,affects,entity
1,32,laboratory or test result,measurement of,amino acid peptide or protein
0,32,laboratory or test result,measurement of,genetic function
1,4,antibiotic,affects,disease or syndrome
0,4,reptile,affects,disease or syndrome
1,14,pathologic function,process of,vertebrate
0,14,inorganic chemical,process of,vertebrate
1,7,cell or molecular dysfunction,result of,behavior
0,7,cell or molecular dysfunction,result of,human caused phenomenon or process
1,6,invertebrate,interacts with,bird
0,6,sign or symptom,interacts with,bird
1,4,anatomical abnormality,affects,bacterium
0,4,professional society,affects,bacterium
1,18,cell component,part of,plant
0,18,cell component,part of,chemical
1,30,laboratory procedure,assesses effect of,vitamin
0,30,laboratory procedure,assesses effect of,body part organ or organ component
1,18,tissue,part of,vertebrate
0,18,biologically active substance,part of,vertebrate
1,32,clinical attribute,measurement of,cell function
0,32,organophosphorus compound,measurement of,cell function
1,16,immunologic factor,disrupts,fully formed anatomical structure
0,16,cell function,disrupts,fully formed anatomical structure
1,14,biologic function,process of,genetic function
0,14,biologic function,process of,organic chemical
1,5,occupational activity,associated with,injury or poisoning
0,5,antibiotic,associated with,injury or poisoning
1,23,antibiotic,treats,disease or syndrome
0,23,sign or symptom,treats,disease or syndrome
1,3,organism attribute,is a,entity
0,3,organism attribute,is a,molecular function
1,4,mental process,affects,mammal
0,4,virus,affects,mammal
1,5,molecular biology research technique,associated with,pathologic function
0,5,genetic function,associated with,pathologic function
1,6,rickettsia or chlamydia,interacts with,amphibian
0,6,rickettsia or chlamydia,interacts with,human
1,5,individual behavior,associated with,cell or molecular dysfunction
0,5,individual behavior,associated with,injury or poisoning
1,3,receptor,is a,physical object
0,3,receptor,is a,temporal concept
1,34,body substance,consists of,amino acid peptide or protein
0,34,governmental or regulatory activity,consists of,amino acid peptide or protein
1,17,behavior,issue in,occupation or discipline
0,17,idea or concept,issue in,occupation or discipline
1,3,reptile,is a,physical object
0,3,body system,is a,physical object
1,7,phenomenon or process,result of,cell function
0,7,phenomenon or process,result of,fish
1,4,biologic function,affects,bird
0,4,hazardous or poisonous substance,affects,bird
1,4,mental process,affects,disease or syndrome
0,4,body system,affects,disease or syndrome
1,4,cell component,affects,mental process
0,4,event,affects,mental process
1,4,chemical viewed structurally,affects,mental or behavioral dysfunction
0,4,chemical viewed structurally,affects,embryonic structure
1,4,cell or molecular dysfunction,affects,experimental model of disease
0,4,cell or molecular dysfunction,affects,quantitative concept
1,30,diagnostic procedure,assesses effect of,neuroreactive substance or biogenic amine
0,30,archaeon,assesses effect of,neuroreactive substance or biogenic amine
1,3,molecular sequence,is a,entity
0,3,molecular sequence,is a,embryonic structure
1,11,mental or behavioral dysfunction,produces,biologically active substance
0,11,nucleotide sequence,produces,biologically active substance
1,3,temporal concept,is a,idea or concept
0,3,biomedical occupation or discipline,is a,idea or concept
1,3,molecular biology research technique,is a,research activity
0,3,lipid,is a,research activity
1,4,organ or tissue function,affects,animal
0,4,pharmacologic substance,affects,animal
1,10,population group,uses,classification
0,10,acquired abnormality,uses,classification
1,6,chemical viewed structurally,interacts with,eicosanoid
0,6,chemical viewed structurally,interacts with,diagnostic procedure
1,14,genetic function,process of,alga
0,14,genetic function,process of,fully formed anatomical structure
1,14,neoplastic process,process of,cell function
0,14,classification,process of,cell function
1,7,acquired abnormality,result of,mental process
0,7,acquired abnormality,result of,population group
1,21,virus,causes,cell or molecular dysfunction
0,21,inorganic chemical,causes,cell or molecular dysfunction
1,8,receptor,complicates,biologic function
0,8,receptor,complicates,language
1,21,clinical drug,causes,neoplastic process
0,21,machine activity,causes,neoplastic process
1,17,self help or relief organization,issue in,occupation or discipline
0,17,injury or poisoning,issue in,occupation or discipline
1,18,congenital abnormality,part of,rickettsia or chlamydia
0,18,body system,part of,rickettsia or chlamydia
1,7,congenital abnormality,result of,pathologic function
0,7,congenital abnormality,result of,alga
1,21,manufactured object,causes,acquired abnormality
0,21,manufactured object,causes,organism
1,4,therapeutic or preventive procedure,affects,experimental model of disease
0,4,phenomenon or process,affects,experimental model of disease
1,19,molecular biology research technique,measures,mental process
0,19,gene or genome,measures,mental process
1,4,pathologic function,affects,fungus
0,4,pathologic function,affects,embryonic structure
1,6,virus,interacts with,rickettsia or chlamydia
0,6,virus,interacts with,spatial concept
1,3,organic chemical,is a,physical object
0,3,organism attribute,is a,physical object
1,14,organism function,process of,bacterium
0,14,organic chemical,process of,bacterium
1,2,cell or molecular dysfunction,manifestation of,mental process
0,2,cell or molecular dysfunction,manifestation of,organic chemical
1,7,genetic function,result of,physiologic function
0,7,diagnostic procedure,result of,physiologic function
1,7,genetic function,result of,neoplastic process
0,7,genetic function,result of,vertebrate
1,5,anatomical abnormality,associated with,clinical attribute
0,5,anatomical abnormality,associated with,indicator reagent or diagnostic aid
1,6,fungus,interacts with,archaeon
0,6,idea or concept,interacts with,archaeon
1,19,research activity,measures,hormone
0,19,cell or molecular dysfunction,measures,hormone
1,1,body part organ or organ component,location of,organism function
0,1,body part organ or organ component,location of,food
1,11,molecular function,produces,enzyme
0,11,hazardous or poisonous substance,produces,enzyme
1,4,biologic function,affects,experimental model of disease
